time,period,ips,ops,eps,capacity,actions,ipa,opa,epa,mininal
16:00,33,28,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.102,50"
16:00,33,28,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.180,01"
16:00,33,28,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.115,01"
16:00,33,28,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.192,52"
16:00,33,28,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.127,52"
16:00,33,28,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.205,04"
16:00,33,28,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.140,04"
16:00,33,28,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.217,55"
16:00,33,28,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.152,55"
16:00,33,28,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.230,07"
16:00,33,28,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.165,07"
16:00,33,28,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.242,58"
16:00,33,28,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.177,58"
16:00,33,28,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.255,09"
16:00,33,28,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.190,09"
16:00,33,28,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.267,61"
16:00,33,28,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.202,61"
16:00,33,28,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.280,12"
16:00,33,28,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.215,12"
16:00,33,28,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.292,64"
16:00,33,28,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.227,64"
16:00,33,28,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.305,15"
16:00,33,28,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.240,15"
16:00,33,28,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.317,66"
16:00,33,28,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.252,66"
16:00,33,28,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.330,18"
16:00,33,28,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.265,18"
16:00,33,28,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.342,69"
16:00,33,28,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.277,69"
16:00,33,28,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.355,20"
16:00,33,28,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.290,20"
16:00,33,28,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.367,72"
16:00,33,28,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.302,72"
16:00,33,28,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.380,23"
16:00,33,28,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.315,23"
16:00,33,28,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.392,75"
16:00,33,28,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.327,75"
16:00,33,28,28,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.405,26"
16:00,33,28,28,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.340,26"
16:00,33,28,29,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.417,77"
16:00,33,28,29,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.352,77"
16:00,33,29,0,0,3,(3 0 0),3,0,0,"$2.079,90"
16:00,33,29,0,1,3,(2 0 1),2,0,1,"$2.014,90"
16:00,33,29,1,0,3,(2 1 0;3 0 0),3,0,0,"$2.092,41"
16:00,33,29,1,1,3,(1 1 1;2 0 1),2,0,1,"$2.027,41"
16:00,33,29,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$2.104,93"
16:00,33,29,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.039,93"
16:00,33,29,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.117,44"
16:00,33,29,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.052,44"
16:00,33,29,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.129,95"
16:00,33,29,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.064,95"
16:00,33,29,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.142,47"
16:00,33,29,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.077,47"
16:00,33,29,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.154,98"
16:00,33,29,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.089,98"
16:00,33,29,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.167,50"
16:00,33,29,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.102,50"
16:00,33,29,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.180,01"
16:00,33,29,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.115,01"
16:00,33,29,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.192,52"
16:00,33,29,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.127,52"
16:00,33,29,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.205,04"
16:00,33,29,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.140,04"
16:00,33,29,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.217,55"
16:00,33,29,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.152,55"
16:00,33,29,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.230,07"
16:00,33,29,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.165,07"
16:00,33,29,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.242,58"
16:00,33,29,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.177,58"
16:00,33,29,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.255,09"
16:00,33,29,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.190,09"
16:00,33,29,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.267,61"
16:00,33,29,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.202,61"
16:00,33,29,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.280,12"
16:00,33,29,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.215,12"
16:00,33,29,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.292,64"
16:00,33,29,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.227,64"
16:00,33,29,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.305,15"
16:00,33,29,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.240,15"
16:00,33,29,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.317,66"
16:00,33,29,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.252,66"
16:00,33,29,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.330,18"
16:00,33,29,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.265,18"
16:00,33,29,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.342,69"
16:00,33,29,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.277,69"
16:00,33,29,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.355,20"
16:00,33,29,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.290,20"
16:00,33,29,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.367,72"
16:00,33,29,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.302,72"
16:00,33,29,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.380,23"
16:00,33,29,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.315,23"
16:00,33,29,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.392,75"
16:00,33,29,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.327,75"
16:00,33,29,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.405,26"
16:00,33,29,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.340,26"
16:00,33,29,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.417,77"
16:00,33,29,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.352,77"
16:00,33,29,28,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.430,29"
16:00,33,29,28,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.365,29"
16:00,33,30,0,0,3,(3 0 0),3,0,0,"$2.104,93"
16:00,33,30,0,1,3,(2 0 1),2,0,1,"$2.039,93"
16:00,33,30,1,0,3,(2 1 0;3 0 0),3,0,0,"$2.117,44"
16:00,33,30,1,1,3,(1 1 1;2 0 1),2,0,1,"$2.052,44"
16:00,33,30,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$2.129,95"
16:00,33,30,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.064,95"
16:00,33,30,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.142,47"
16:00,33,30,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.077,47"
16:00,33,30,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.154,98"
16:00,33,30,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.089,98"
16:00,33,30,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.167,50"
16:00,33,30,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.102,50"
16:00,33,30,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.180,01"
16:00,33,30,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.115,01"
16:00,33,30,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.192,52"
16:00,33,30,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.127,52"
16:00,33,30,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.205,04"
16:00,33,30,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.140,04"
16:00,33,30,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.217,55"
16:00,33,30,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.152,55"
16:00,33,30,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.230,07"
16:00,33,30,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.165,07"
16:00,33,30,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.242,58"
16:00,33,30,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.177,58"
16:00,33,30,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.255,09"
16:00,33,30,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.190,09"
16:00,33,30,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.267,61"
16:00,33,30,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.202,61"
16:00,33,30,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.280,12"
16:00,33,30,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.215,12"
16:00,33,30,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.292,64"
16:00,33,30,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.227,64"
16:00,33,30,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.305,15"
16:00,33,30,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.240,15"
16:00,33,30,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.317,66"
16:00,33,30,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.252,66"
16:00,33,30,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.330,18"
16:00,33,30,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.265,18"
16:00,33,30,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.342,69"
16:00,33,30,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.277,69"
16:00,33,30,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.355,20"
16:00,33,30,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.290,20"
16:00,33,30,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.367,72"
16:00,33,30,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.302,72"
16:00,33,30,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.380,23"
16:00,33,30,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.315,23"
16:00,33,30,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.392,75"
16:00,33,30,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.327,75"
16:00,33,30,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.405,26"
16:00,33,30,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.340,26"
16:00,33,30,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.417,77"
16:00,33,30,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.352,77"
16:00,33,30,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.430,29"
16:00,33,30,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.365,29"
16:00,33,30,27,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.442,80"
16:00,33,30,27,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.377,80"
16:00,33,31,0,0,3,(3 0 0),3,0,0,"$2.129,95"
16:00,33,31,0,1,3,(2 0 1),2,0,1,"$2.064,95"
16:00,33,31,1,0,3,(2 1 0;3 0 0),3,0,0,"$2.142,47"
16:00,33,31,1,1,3,(1 1 1;2 0 1),2,0,1,"$2.077,47"
16:00,33,31,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$2.154,98"
16:00,33,31,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.089,98"
16:00,33,31,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.167,50"
16:00,33,31,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.102,50"
16:00,33,31,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.180,01"
16:00,33,31,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.115,01"
16:00,33,31,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.192,52"
16:00,33,31,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.127,52"
16:00,33,31,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.205,04"
16:00,33,31,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.140,04"
16:00,33,31,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.217,55"
16:00,33,31,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.152,55"
16:00,33,31,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.230,07"
16:00,33,31,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.165,07"
16:00,33,31,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.242,58"
16:00,33,31,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.177,58"
16:00,33,31,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.255,09"
16:00,33,31,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.190,09"
16:00,33,31,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.267,61"
16:00,33,31,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.202,61"
16:00,33,31,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.280,12"
16:00,33,31,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.215,12"
16:00,33,31,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.292,64"
16:00,33,31,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.227,64"
16:00,33,31,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.305,15"
16:00,33,31,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.240,15"
16:00,33,31,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.317,66"
16:00,33,31,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.252,66"
16:00,33,31,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.330,18"
16:00,33,31,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.265,18"
16:00,33,31,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.342,69"
16:00,33,31,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.277,69"
16:00,33,31,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.355,20"
16:00,33,31,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.290,20"
16:00,33,31,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.367,72"
16:00,33,31,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.302,72"
16:00,33,31,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.380,23"
16:00,33,31,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.315,23"
16:00,33,31,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.392,75"
16:00,33,31,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.327,75"
16:00,33,31,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.405,26"
16:00,33,31,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.340,26"
16:00,33,31,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.417,77"
16:00,33,31,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.352,77"
16:00,33,31,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.430,29"
16:00,33,31,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.365,29"
16:00,33,31,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.442,80"
16:00,33,31,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.377,80"
16:00,33,31,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.455,32"
16:00,33,31,26,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.390,32"
16:00,33,32,0,0,3,(3 0 0),3,0,0,"$2.154,98"
16:00,33,32,0,1,3,(2 0 1),2,0,1,"$2.089,98"
16:00,33,32,1,0,3,(2 1 0;3 0 0),3,0,0,"$2.167,50"
16:00,33,32,1,1,3,(1 1 1;2 0 1),2,0,1,"$2.102,50"
16:00,33,32,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$2.180,01"
16:00,33,32,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.115,01"
16:00,33,32,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.192,52"
16:00,33,32,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.127,52"
16:00,33,32,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.205,04"
16:00,33,32,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.140,04"
16:00,33,32,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.217,55"
16:00,33,32,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.152,55"
16:00,33,32,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.230,07"
16:00,33,32,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.165,07"
16:00,33,32,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.242,58"
16:00,33,32,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.177,58"
16:00,33,32,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.255,09"
16:00,33,32,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.190,09"
16:00,33,32,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.267,61"
16:00,33,32,9,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.202,61"
16:00,33,32,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.280,12"
16:00,33,32,10,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.215,12"
16:00,33,32,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.292,64"
16:00,33,32,11,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.227,64"
16:00,33,32,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.305,15"
16:00,33,32,12,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.240,15"
16:00,33,32,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.317,66"
16:00,33,32,13,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.252,66"
16:00,33,32,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.330,18"
16:00,33,32,14,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.265,18"
16:00,33,32,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.342,69"
16:00,33,32,15,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.277,69"
16:00,33,32,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.355,20"
16:00,33,32,16,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.290,20"
16:00,33,32,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.367,72"
16:00,33,32,17,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.302,72"
16:00,33,32,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.380,23"
16:00,33,32,18,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.315,23"
16:00,33,32,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.392,75"
16:00,33,32,19,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.327,75"
16:00,33,32,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.405,26"
16:00,33,32,20,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.340,26"
16:00,33,32,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.417,77"
16:00,33,32,21,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.352,77"
16:00,33,32,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.430,29"
16:00,33,32,22,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.365,29"
16:00,33,32,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.442,80"
16:00,33,32,23,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.377,80"
16:00,33,32,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.455,32"
16:00,33,32,24,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.390,32"
16:00,33,32,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.467,83"
16:00,33,32,25,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.402,83"
16:00,33,33,0,0,3,(3 0 0),3,0,0,"$2.180,01"
16:00,33,33,0,1,3,(2 0 1),2,0,1,"$2.115,01"
16:00,33,33,1,0,3,(2 1 0;3 0 0),3,0,0,"$2.192,52"
16:00,33,33,1,1,3,(1 1 1;2 0 1),2,0,1,"$2.127,52"
16:00,33,33,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$2.205,04"
16:00,33,33,2,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.140,04"
16:00,33,33,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.217,55"
16:00,33,33,3,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.152,55"
16:00,33,33,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.230,07"
16:00,33,33,4,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.165,07"
16:00,33,33,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.242,58"
16:00,33,33,5,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.177,58"
16:00,33,33,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.255,09"
16:00,33,33,6,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.190,09"
16:00,33,33,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.267,61"
16:00,33,33,7,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.202,61"
16:00,33,33,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),3,0,0,"$2.280,12"
16:00,33,33,8,1,3,(0 2 1;1 1 1;2 0 1),2,0,1,"$2.215,12"
